,time_interval,note_pos_bin
4040,19,0
4041,17,0
4042,16,0
4043,15,0
4044,18,0
4045,17,0
4046,16,0
4047,17,0
4048,16,100
4049,0,100
4050,17,100
4051,17,100
4052,16,100
4053,12,0
4054,6,0
4055,16,0
4056,17,0
4057,16,0
4058,17,0
4059,15,1001
4060,1,1001
4061,18,1001
4062,16,1001
4063,16,1001
4064,14,0
4065,2,0
4066,18,0
4067,17,0
4068,16,0
4069,18,0
4070,16,0
4071,16,0
4072,17,0
4073,16,0
4074,18,0
4075,17,0
4076,16,0
4077,16,0
4078,17,0
4079,17,0
4080,14,100
4081,3,100
4082,15,100
4083,18,100
4084,16,100
4085,17,100
4086,17,100
4087,2,0
4088,15,0
4089,17,0
4090,16,0
4091,15,10
4092,2,10
4093,16,10
4094,17,10
4095,16,10
4096,11,0
4097,6,0
4098,16,0
4099,16,0
4100,19,0
4101,14,0
4102,19,1
4103,17,1
4104,15,1
4105,6,1001
4106,12,1001
4107,16,1001
4108,8,1000
4109,8,1000
4110,18,1000
4111,12,0
4112,4,0
4113,16,0
4114,18,0
4115,16,0
4116,17,0
4117,16,0
4118,17,0
4119,16,0
4120,17,0
4121,18,0
4122,16,0
4123,17,0
4124,15,100
4125,0,100
4126,11,110
4127,7,110
4128,15,110
4129,18,110
4130,17,110
4131,7,0
4132,9,0
4133,17,0
4134,17,0
4135,17,0
4136,15,0
4137,18,0
4138,17,0
4139,17,0
4140,16,0
4141,16,0
4142,18,0
4143,15,0
4144,17,0
4145,17,0
4146,17,0
4147,11,110
4148,6,110
4149,16,110
4150,17,110
4151,17,110
4152,6,0
4153,10,0
4154,17,0
4155,15,0
4156,18,0
4157,17,0
4158,16,0
4159,17,0
4160,16,0
4161,17,0
4162,17,0
4163,17,0
4164,16,0
4165,17,0
4166,17,0
4167,12,100
4168,4,100
4169,18,100
4170,16,100
4171,16,100
4172,17,100
4173,5,0
4174,11,0
4175,17,0
4176,17,0
4177,17,0
4178,12,10
4179,4,10
4180,17,10
4181,16,10
4182,17,10
4183,9,0
4184,9,0
4185,15,0
4186,18,0
4187,17,0
4188,16,0
4189,14,100
4190,3,100
4191,17,100
4192,16,100
4193,15,100
4194,18,100
4195,17,100
4196,15,100
4197,2,100
4198,16,100
4199,17,100
4200,16,100
4201,17,100
4202,17,100
4203,15,100
4204,2,100
4205,16,100
4206,16,100
4207,18,100
4208,16,100
4209,17,100
4210,15,100
4211,2,101
4212,17,101
4213,7,1
4214,8,1
4215,18,1
4216,12,0
4217,3,0
4218,18,0
4219,15,0
4220,19,0
4221,16,0
4222,16,0
4223,17,0
4224,17,0
4225,17,0
4226,16,0
4227,17,0
4228,16,0
4229,17,0
4230,16,0
4231,17,0
4232,15,1
4233,2,1
4234,17,1
4235,16,1
4236,17,1
4237,11,0
4238,6,0
4239,17,0
4240,16,0
4241,17,0
4242,15,0
4243,18,0
4244,17,0
4245,17,0
4246,16,0
4247,17,0
4248,15,0
4249,18,0
4250,16,0
4251,17,0
4252,17,0
4253,17,0
4254,11,1
4255,5,1
4256,17,1
4257,17,1
4258,17,1
4259,16,0
4260,16,0
4261,18,0
4262,16,0
4263,17,0
4264,16,0
4265,18,0
4266,16,0
4267,15,0
4268,19,0
4269,16,0
4270,16,0
4271,17,0
4272,16,0
4273,14,1100
4274,3,1100
4275,17,1100
4276,17,1100
4277,16,1100
4278,9,1000
4279,9,1000
4280,16,0
4281,16,0
4282,17,0
4283,17,0
4284,17,0
4285,16,0
4286,17,0
4287,16,0
4288,17,0
4289,17,0
4290,16,0
4291,17,0
4292,17,0
4293,15,11
4294,1,11
4295,17,11
4296,16,11
4297,17,11
4298,11,0
4299,6,0
4300,17,0
4301,17,0
4302,16,0
4303,17,0
4304,16,0
4305,17,0
4306,17,0
4307,17,0
4308,16,0
4309,17,0
4310,16,0
4311,17,0
4312,17,0
4313,17,1000
4314,16,1000
4315,8,1001
4316,9,1001
4317,15,1001
4318,18,1001
4319,16,1001
4320,5,0
4321,12,0
4322,17,0
4323,16,0
4324,18,0
4325,16,0
4326,17,0
4327,16,0
4328,17,0
4329,17,0
4330,17,0
4331,16,0
4332,17,0
4333,15,0
4334,18,0
4335,13,10
4336,4,10
4337,15,10
4338,18,10
4339,17,10
4340,7,0
4341,9,0
4342,17,0
4343,12,1000
4344,5,1000
4345,15,1000
4346,18,1000
4347,16,1000
4348,17,1000
4349,17,0
4350,17,0
4351,17,0
4352,16,0
4353,16,0
4354,16,0
4355,6,11
4356,13,11
4357,16,11
4358,17,11
4359,4,1
4360,12,1
4361,1,0
4362,16,0
4363,15,0
4364,18,0
4365,17,0
4366,11,1000
4367,6,1000
4368,17,1000
4369,16,1000
4370,16,1000
4371,17,1000
4372,2,0
4373,15,0
4374,16,0
4375,17,0
4376,17,0
4377,17,0
4378,16,0
4379,18,0
4380,15,0
4381,18,0
4382,16,0
4383,15,0
4384,18,0
4385,17,0
4386,17,0
4387,9,1000
4388,6,1000
4389,18,1000
4390,15,1000
4391,18,1000
4392,16,1000
4393,15,0
4394,3,0
4395,16,0
4396,16,0
4397,2,1
4398,14,1
4399,18,1
4400,16,1
4401,16,0
4402,1,0
4403,11,100
4404,6,100
4405,17,100
4406,16,100
4407,17,100
4408,7,0
4409,9,0
4410,18,0
4411,10,10
4412,5,10
4413,18,10
4414,16,10
4415,18,10
4416,7,0
4417,9,0
4418,16,0
4419,17,0
4420,17,0
4421,15,0
4422,18,0
4423,8,1000
4424,9,1000
4425,15,1000
4426,18,1000
4427,8,0
4428,9,0
4429,16,0
4430,17,0
4431,16,0
4432,18,0
4433,14,1000
4434,2,1000
4435,17,1000
4436,16,1000
4437,17,1000
4438,11,0
4439,6,0
4440,15,0
4441,19,0
4442,15,0
4443,18,0
4444,1,1
4445,16,1
4446,10,101
4447,6,101
4448,16,101
4449,4,100
4450,13,100
4451,16,100
4452,7,0
4453,10,0
4454,17,0
4455,16,0
4456,17,0
4457,3,1
4458,14,1
4459,16,1
4460,17,1
4461,17,1
4462,12,0
4463,5,0
4464,17,0
4465,16,0
4466,17,0
4467,16,0
4468,17,0
4469,17,0
4470,8,100
4471,7,100
4472,18,100
4473,17,100
4474,17,100
4475,6,0
4476,10,0
4477,16,0
4478,18,0
4479,16,0
4480,17,0
4481,16,0
4482,17,0
4483,17,0
4484,16,0
4485,17,0
4486,16,0
4487,17,0
4488,17,0
4489,17,0
4490,13,1
4491,4,1
4492,16,1
4493,5,1001
4494,12,1001
4495,17,1001
4496,8,1000
4497,9,1000
4498,2,0
4499,14,0
4500,16,0
4501,17,0
4502,17,0
4503,16,0
4504,18,0
4505,16,100
4506,16,100
4507,17,100
4508,17,100
4509,16,100
4510,11,0
4511,6,0
4512,17,0
4513,16,0
4514,18,0
4515,16,0
4516,14,10
4517,3,10
4518,16,10
4519,17,10
4520,16,10
4521,10,0
4522,7,0
4523,17,0
4524,15,0
4525,18,0
4526,9,1000
4527,8,1000
4528,17,1000
4529,16,1000
4530,17,1000
4531,14,0
4532,2,0
4533,18,0
4534,15,0
4535,16,0
4536,18,0
4537,8,100
4538,9,100
4539,4,110
4540,13,110
4541,16,110
4542,17,110
4543,4,0
4544,11,0
4545,18,0
4546,16,0
4547,18,0
4548,16,0
4549,17,0
4550,17,0
4551,2,1
4552,14,1
4553,17,1
4554,16,1
4555,17,1
4556,10,0
4557,7,0
4558,15,0
4559,18,0
4560,17,0
4561,17,0
4562,4,1100
4563,13,1100
4564,15,1100
4565,17,1100
4566,17,1000
4567,17,1000
4568,9,0
4569,6,0
4570,19,0
4571,15,0
4572,17,0
4573,17,0
4574,17,0
4575,17,0
4576,16,0
4577,16,0
4578,17,0
4579,17,0
4580,16,0
4581,17,0
4582,18,1100
4583,15,1100
4584,17,1100
4585,17,1100
4586,15,0
4587,2,0
4588,16,0
4589,18,0
4590,16,0
4591,16,0
4592,17,0
4593,17,0
4594,17,0
4595,16,0
4596,16,0
4597,16,0
4598,18,0
4599,17,0
4600,17,0
4601,16,0
4602,17,0
4603,15,0
4604,10,1100
4605,8,1100
4606,15,1100
4607,19,1100
4608,16,1100
4609,16,0
4610,17,0
4611,17,0
4612,16,0
4613,16,0
4614,18,0
4615,16,0
4616,18,0
4617,16,0
4618,17,0
4619,16,0
4620,17,0
4621,17,0
4622,16,0
4623,17,0
4624,6,1000
4625,11,1000
4626,17,1000
4627,16,1000
4628,17,1000
4629,17,1000
4630,17,1000
4631,5,1000
4632,11,1000
4633,15,1000
4634,18,1000
4635,17,1000
4636,17,1000
4637,16,1000
4638,7,1000
4639,9,1000
4640,17,1000
4641,17,1000
4642,16,1000
4643,16,1000
4644,17,1000
4645,8,1000
4646,2,11
4647,7,11
4648,17,11
4649,18,11
4650,8,0
4651,7,0
4652,17,0
4653,16,0
4654,17,0
4655,16,0
4656,17,0
4657,17,0
4658,16,0
4659,17,0
4660,17,0
4661,16,0
4662,17,0
4663,17,0
4664,16,0
4665,6,1000
4666,13,1000
4667,11,1001
4668,4,1001
4669,17,1001
4670,18,1001
4671,15,1001
4672,8,0
4673,10,0
4674,15,0
4675,17,0
4676,16,0
4677,19,0
4678,15,0
4679,18,0
4680,15,0
4681,17,0
4682,16,0
4683,19,0
4684,15,0
4685,17,0
4686,18,0
4687,13,10
4688,2,10
4689,16,10
4690,17,10
4691,18,10
4692,11,0
4693,4,0
4694,19,0
4695,15,1000
4696,16,1000
4697,17,1000
4698,17,1000
4699,18,1000
4700,7,0
4701,10,0
4702,15,0
4703,17,0
4704,16,0
4705,18,0
4706,17,0
4707,7,100
4708,10,100
4709,15,100
4710,14,101
4711,2,101
4712,19,101
4713,5,1
4714,12,1
4715,14,1
4716,10,0
4717,7,0
4718,17,0
4719,16,0
4720,10,1000
4721,8,1000
4722,16,1000
4723,19,1000
4724,17,1000
4725,14,1000
4726,2,0
4727,14,0
4728,19,0
4729,15,0
4730,17,0
4731,16,0
4732,17,0
4733,16,0
4734,17,0
4735,8,10
4736,9,10
4737,18,10
4738,17,10
4739,17,10
4740,2,0
4741,14,0
4742,15,0
4743,17,0
4744,18,0
4745,13,1000
4746,4,1000
4747,15,1000
4748,18,1000
4749,15,1000
4750,17,1000
4751,16,0
4752,2,0
4753,15,0
4754,17,0
4755,16,0
4756,15,11
4757,4,11
4758,16,11
4759,15,11
4760,19,11
4761,9,0
4762,7,0
4763,16,0
4764,18,0
4765,15,0
4766,18,0
4767,15,0
4768,17,0
4769,18,0
4770,17,0
4771,15,0
4772,18,0
4773,17,0
4774,15,0
4775,16,0
4776,5,100
4777,12,100
4778,17,100
4779,19,100
4780,14,100
4781,12,0
4782,6,0
4783,17,0
4784,16,1
4785,15,1
4786,19,1
4787,17,1
4788,15,1
4789,10,0
4790,6,0
4791,19,0
4792,16,0
4793,16,0
4794,18,0
4795,2,1000
4796,14,1000
4797,15,1000
4798,19,1010
4799,16,1010
4800,10,10
4801,6,10
4802,16,10
4803,2,0
4804,15,0
4805,16,0
4806,19,0
4807,15,100
4808,16,100
4809,20,100
4810,14,100
4811,17,100
4812,6,0
4813,12,0
4814,17,0
4815,16,0
4816,15,0
4817,17,0
4818,16,0
4819,19,0
4820,3,1
4821,12,1
4822,16,1
4823,17,1
4824,17,1
4825,2,0
4826,15,0
4827,18,0
4828,16,0
4829,15,0
4830,17,0
4831,18,0
4832,15,0
4833,17,0
4834,17,0
4835,16,0
4836,19,0
4837,15,0
4838,16,0
4839,13,110
4840,6,110
4841,15,110
4842,16,110
4843,17,110
4844,7,0
4845,10,0
4846,17,0
4847,18,0
4848,16,0
4849,15,0
4850,17,0
4851,17,0
4852,18,0
4853,15,0
4854,17,0
4855,17,0
4856,16,0
4857,16,0
4858,19,0
4859,13,1000
4860,4,1000
4861,15,1000
4862,16,1000
4863,19,1000
4864,16,1000
4865,7,0
4866,9,0
4867,18,0
4868,16,0
4869,16,0
4870,4,100
4871,14,100
4872,15,100
4873,16,100
4874,19,100
4875,10,0
4876,5,0
4877,19,0
4878,17,0
4879,15,0
4880,15,0
4881,17,10
4882,3,10
4883,15,10
4884,16,10
4885,16,1000
4886,17,1000
4887,16,1000
4888,19,1000
4889,13,0
4890,4,0
4891,14,0
4892,6,1
4893,12,1
4894,18,1
4895,15,1
4896,16,1
4897,15,0
4898,2,0
4899,16,0
4900,20,0
4901,15,0
4902,16,0
4903,18,0
4904,16,0
4905,16,0
4906,7,100
4907,9,100
4908,17,100
4909,16,100
4910,19,0
4911,15,0
4912,16,0
4913,19,0
4914,16,0
4915,15,0
4916,19,0
4917,15,0
4918,16,0
4919,19,0
4920,16,0
4921,16,0
4922,18,0
4923,17,0
4924,14,0
4925,17,0
4926,7,11
4927,10,11
4928,18,11
4929,15,11
4930,18,1000
4931,15,1000
4932,19,1000
4933,15,1000
4934,15,0
4935,2,0
4936,16,0
4937,17,0
4938,16,0
4939,17,0
4940,17,0
4941,17,0
4942,18,0
4943,15,0
4944,16,0
4945,17,0
4946,17,0
4947,3,10
4948,13,10
4949,17,10
4950,16,10
4951,17,0
4952,17,0
4953,17,0
4954,17,0
4955,16,0
4956,18,0
4957,16,0
4958,18,0
4959,16,0
4960,15,0
4961,17,0
4962,17,0
4963,16,0
4964,3,1
4965,16,1
4966,15,1
4967,16,1
4968,17,1
4969,18,1
4970,15,1
4971,4,1
4972,13,1
4973,17,1
4974,16,1
4975,19,1
4976,16,1
4977,15,1
4978,4,1
4979,13,1
4980,17,1
4981,17,1
4982,17,1
4983,17,1
4984,15,1
4985,5,1
4986,12,1
4987,18,1
4988,7,1101
4989,8,1101
4990,17,1100
4991,18,1100
4992,15,1100
4993,5,0
4994,12,0
4995,18,0
4996,15,0
4997,17,0
4998,17,0
4999,16,0
5000,17,0
5001,17,0
5002,16,0
5003,17,0
5004,17,0
5005,16,0
5006,19,1001
5007,16,1001
5008,15,1001
5009,19,1001
5010,15,1000
5011,10,0
5012,7,0
5013,16,0
5014,17,0
5015,16,0
5016,20,0
5017,14,0
5018,16,0
5019,17,0
5020,17,0
5021,16,0
5022,17,0
5023,18,0
5024,15,0
5025,18,0
5026,16,0
5027,14,100
5028,3,100
5029,16,100
5030,18,100
5031,16,100
5032,16,100
5033,6,0
5034,11,0
5035,17,0
5036,16,0
5037,17,0
5038,16,0
5039,11,1
5040,6,1
5041,19,1
5042,14,1
5043,17,1
5044,18,1
5045,3,0
5046,12,0
5047,17,0
5048,18,0
5049,16,1000
5050,12,1100
5051,4,1100
5052,17,1100
5053,17,1100
5054,18,1100
5055,7,0
5056,8,0
5057,16,0
5058,17,0
5059,18,0
5060,15,0
5061,19,0
5062,15,0
5063,4,1
5064,12,1
5065,18,1
5066,16,1
5067,4,0
5068,12,0
5069,20,0
5070,14,0
5071,17,0
5072,18,0
5073,15,0
5074,16,0
5075,19,0
5076,16,0
5077,15,0
5078,19,0
5079,15,0
5080,16,0
5081,15,1
5082,4,1
5083,15,1
5084,16,1
5085,19,1
5086,11,0
5087,4,0
5088,18,0
5089,15,1000
5090,17,1000
5091,16,1000
5092,17,1010
5093,18,1010
5094,16,1010
5095,4,10
5096,12,10
5097,18,10
5098,15,10
5099,4,0
5100,15,0
5101,16,0
5102,15,0
5103,7,100
5104,10,100
5105,17,100
5106,18,100
5107,17,100
5108,13,0
5109,2,0
5110,16,0
5111,19,0
5112,15,0
5113,17,0
5114,16,0
5115,16,0
5116,18,0
5117,7,1
5118,11,1
5119,16,1
5120,15,1
5121,8,0
5122,11,0
5123,15,0
5124,16,0
5125,17,0
5126,18,0
5127,15,0
5128,8,1
5129,11,1
5130,15,1
5131,16,1
5132,17,1
5133,4,0
5134,14,0
5135,15,0
5136,20,0
5137,4,1000
5138,10,1000
5139,16,1000
5140,10,1010
5141,10,1010
5142,2,10
5143,12,10
5144,16,10
5145,17,10
5146,6,0
5147,11,0
5148,16,0
5149,17,0
5150,6,1000
5151,11,1000
5152,16,1000
5153,17,1000
5154,18,1000
5155,13,0
5156,3,0
5157,16,0
5158,17,0
5159,16,0
5160,19,0
5161,15,0
5162,16,10
5163,17,10
5164,19,10
5165,15,10
5166,12,0
5167,6,0
5168,15,0
5169,16,0
5170,17,0
5171,17,0
5172,6,100
5173,11,100
5174,18,100
5175,15,100
5176,17,0
5177,18,0
5178,15,0
5179,16,0
5180,19,0
5181,15,0
5182,6,1000
5183,11,1000
5184,19,1000
5185,14,1000
5186,16,1000
5187,2,0
5188,15,0
5189,10,1
5190,8,1
5191,15,1
5192,19,1
5193,9,0
5194,6,0
5195,16,0
5196,19,0
5197,15,0
5198,16,0
5199,19,0
5200,15,0
5201,16,0
5202,17,0
5203,19,0
5204,15,0
5205,19,0
5206,10,100
5207,5,100
5208,15,100
5209,17,100
5210,18,100
5211,15,100
5212,6,0
5213,11,0
5214,17,0
5215,16,0
5216,17,0
5217,1,1
5218,16,1
5219,16,1
5220,19,1
5221,12,0
5222,4,0
5223,16,0
5224,16,0
5225,17,0
5226,16,0
5227,17,0
5228,17,100
5229,16,100
5230,8,110
5231,11,110
5232,15,110
5233,12,10
5234,4,10
5235,8,0
5236,9,0
5237,17,0
5238,16,0
5239,17,0
5240,17,0
5241,12,1000
5242,4,1000
5243,17,1000
5244,17,1000
5245,16,1000
5246,17,1000
5247,7,0
5248,11,0
5249,16,0
5250,18,0
5251,15,0
5252,16,0
5253,17,0
5254,7,1
5255,10,1
5256,14,11
5257,2,11
5258,17,11
5259,19,0
5260,14,0
5261,18,0
5262,15,0
5263,18,0
5264,16,0
5265,17,0
5266,16,0
5267,19,0
5268,15,0
5269,16,0
5270,17,0
5271,17,0
5272,17,0
5273,19,0
5274,14,0
5275,17,10
5276,16,10
5277,9,11
5278,9,11
5279,15,11
5280,15,0
5281,4,0
5282,15,0
5283,16,0
5284,17,0
5285,17,0
5286,17,0
5287,19,0
5288,14,0
5289,16,0
5290,19,0
5291,16,0
5292,15,0
5293,20,0
5294,16,0
5295,14,0
5296,17,11
5297,3,11
5298,15,11
5299,15,11
5300,17,1
5301,2,1
5302,16,1
5303,7,0
5304,11,0
5305,14,0
5306,17,0
5307,18,0
5308,17,0
5309,15,0
5310,16,0
5311,17,0
5312,17,0
5313,17,0
5314,16,0
5315,17,0
5316,19,0
5317,14,1
5318,17,1
5319,16,1
5320,17,1
5321,17,1
5322,16,1
5323,17,1
5324,17,1
5325,17,1
5326,16,1
5327,18,1
5328,16,1
5329,16,1
5330,18,1
5331,15,1
5332,19,1
5333,15,1
5334,16,1
5335,19,1
5336,2,1101
5337,12,1100
5338,3,1100
5339,16,1100
5340,16,1100
5341,3,1000
5342,14,1000
5343,11,0
5344,6,0
5345,15,0
5346,16,0
5347,18,0
5348,16,0
5349,17,0
5350,16,0
5351,17,0
5352,18,0
5353,16,0
5354,18,0
5355,15,0
5356,2,1000
5357,14,1000
5358,11,1001
5359,8,1001
5360,15,1001
5361,17,1001
5362,9,1000
5363,10,1000
5364,14,1000
5365,1,0
5366,15,0
5367,17,0
5368,17,0
5369,16,0
5370,19,0
5371,15,0
5372,17,0
5373,19,0
5374,14,0
5375,18,0
5376,15,0
5377,18,0
5378,3,100
5379,12,100
5380,17,100
5381,16,100
5382,17,100
5383,14,0
5384,5,0
5385,15,0
5386,19,0
5387,17,0
5388,8,1
5389,6,1
5390,17,1
5391,19,1
5392,14,1
5393,4,0
5394,13,0
5395,16,0
5396,17,0
5397,17,0
5398,16,0
5399,10,10
5400,7,10
5401,16,10
5402,2,1010
5403,15,1010
5404,17,1010
5405,6,1000
5406,11,1000
5407,14,0
5408,4,0
5409,16,0
5410,15,0
5411,17,0
5412,17,0
5413,18,0
5414,3,1
5415,14,1
5416,15,1
5417,16,1
5418,16,0
5419,2,0
5420,17,0
5421,15,0
5422,18,0
5423,16,0
5424,17,0
5425,18,0
5426,13,100
5427,2,100
5428,16,100
5429,17,100
5430,17,100
5431,8,0
5432,9,0
5433,18,0
5434,15,0
5435,16,0
5436,7,1
5437,10,1
5438,17,1
5439,16,1
5440,19,1
5441,12,0
5442,5,0
5443,15,0
5444,16,0
5445,17,0
5446,16,0
5447,19,0
5448,13,1100
5449,3,1100
5450,15,1100
5451,17,1100
5452,17,1100
5453,16,1100
5454,9,0
5455,8,0
5456,17,0
5457,16,0
5458,20,0
5459,14,0
5460,17,0
5461,16,0
5462,17,0
5463,16,0
5464,19,0
5465,15,0
5466,16,0
5467,17,0
5468,17,0
5469,16,0
5470,11,10
5471,6,10
5472,17,10
5473,16,10
5474,19,10
5475,7,0
5476,8,0
5477,17,0
5478,16,0
5479,17,0
5480,14,1000
5481,2,1000
5482,19,1000
5483,16,1000
5484,17,1000
5485,8,0
5486,10,0
5487,14,0
5488,17,0
5489,18,0
5490,14,0
5491,18,101
5492,16,101
5493,18,101
5494,15,1
5495,13,0
5496,7,0
5497,14,0
5498,16,0
5499,19,0
5500,15,0
5501,16,0
5502,16,10
5503,3,10
5504,15,10
5505,16,10
5506,19,10
5507,8,0
5508,7,0
5509,16,0
5510,17,0
5511,17,0
5512,16,0
5513,2,1000
5514,15,1000
5515,17,1000
5516,16,1000
5517,19,1000
5518,11,0
5519,4,0
5520,16,0
5521,17,0
5522,17,0
5523,16,0
5524,18,0
5525,16,0
5526,16,0
5527,19,0
5528,15,0
5529,18,0
5530,17,0
5531,16,0
5532,15,0
5533,17,110
5534,18,110
5535,15,110
5536,19,110
5537,11,100
5538,4,100
5539,16,100
5540,7,0
5541,12,0
5542,15,0
5543,16,0
5544,19,0
5545,15,0
5546,16,0
5547,19,0
5548,15,0
5549,17,0
5550,16,0
5551,17,0
5552,16,0
5553,17,0
5554,5,1
5555,12,1
5556,16,1
5557,17,1
5558,15,0
5559,3,0
5560,15,0
5561,17,0
5562,17,0
5563,17,0
5564,18,0
5565,16,10
5566,16,10
5567,16,10
5568,18,10
5569,17,10
5570,7,0
5571,10,0
5572,15,0
5573,14,100
5574,2,100
5575,17,100
5576,17,100
5577,16,100
5578,9,0
5579,9,0
5580,16,0
5581,16,1
5582,18,1
5583,16,1
5584,14,0
5585,2,0
5586,19,0
5587,5,1000
5588,11,1000
5589,15,1000
5590,19,1000
5591,15,1000
5592,2,0
5593,14,0
5594,17,0
5595,17,0
5596,16,0
5597,17,0
5598,17,0
5599,17,0
5600,18,0
5601,9,10
5602,6,10
5603,16,10
5604,18,10
5605,16,10
5606,4,0
5607,14,0
5608,17,0
5609,15,0
5610,16,0
5611,19,0
5612,15,0
5613,16,0
5614,18,0
5615,16,0
5616,16,0
5617,18,0
5618,16,0
5619,16,0
5620,15,1000
5621,4,1000
5622,16,1000
5623,5,1100
5624,10,1100
5625,19,1100
5626,11,1000
5627,4,1000
5628,16,1000
5629,4,0
5630,13,0
5631,17,0
5632,16,0
5633,16,1
5634,1,1
5635,18,1
5636,15,1
5637,17,0
5638,2,0
5639,15,0
5640,18,0
5641,15,0
5642,17,0
5643,8,100
5644,9,100
5645,18,100
5646,15,100
5647,16,100
5648,6,0
5649,11,0
5650,17,0
5651,18,0
5652,17,0
5653,16,0
5654,15,0
5655,19,0
5656,15,0
5657,16,0
5658,17,0
5659,18,0
5660,17,0
5661,15,0
5662,18,0
5663,16,0
5664,16,0
5665,17,1000
5666,2,1000
5667,15,1000
5668,16,1000
5669,17,1000
5670,18,1000
5671,17,1000
5672,15,1000
5673,18,1000
5674,15,1000
5675,18,1000
5676,16,1000
5677,18,1000
5678,15,1000
5679,16,1000
5680,19,1000
5681,15,1000
5682,16,1000
5683,10,1100
5684,7,1100
5685,17,1100
5686,1,101
5687,15,101
5688,19,101
5689,15,101
5690,1,100
5691,13,0
5692,3,0
5693,16,0
5694,17,0
5695,16,0
5696,17,0
5697,19,0
5698,3,1
5699,12,1
5700,16,1
5701,18,1
5702,15,1
5703,19,1
5704,5,0
5705,10,0
5706,17,0
5707,18,0
5708,15,0
5709,16,100
5710,3,100
5711,16,100
5712,9,1100
5713,6,1100
5714,16,1100
5715,17,1100
5716,8,0
5717,9,0
5718,19,0
5719,15,0
5720,16,0
5721,16,0
5722,19,0
5723,15,0
5724,18,0
5725,15,0
5726,18,0
5727,17,0
5728,15,0
5729,17,0
5730,17,0
5731,16,0
5732,12,10
5733,5,10
5734,16,10
5735,17,10
5736,12,0
5737,5,0
5738,16,0
5739,18,0
5740,16,0
5741,16,0
5742,16,10
5743,2,10
5744,16,10
5745,16,10
5746,19,10
5747,10,0
5748,5,0
5749,17,0
5750,16,0
5751,17,0
5752,8,1100
5753,8,1100
5754,17,1100
5755,17,1100
5756,16,1100
5757,6,0
5758,11,0
5759,18,0
5760,15,0
5761,19,0
5762,15,0
5763,16,0
5764,7,10
5765,10,10
5766,17,10
5767,16,10
5768,17,10
5769,4,0
5770,13,0
5771,16,0
5772,19,0
5773,15,0
5774,16,0
5775,19,0
5776,15,0
5777,16,0
5778,17,0
5779,16,0
5780,18,0
5781,18,0
5782,16,0
5783,15,0
5784,17,0
5785,7,1
5786,10,1
5787,17,1
5788,16,1
5789,17,1
5790,14,0
5791,2,0
5792,17,0
5793,16,0
5794,17,0
5795,17,0
5796,18,1100
5797,16,1100
5798,18,1100
5799,15,1100
5800,14,100
5801,2,100
5802,10,0
5803,9,0
5804,16,0
5805,15,0
5806,19,0
5807,15,0
5808,16,0
5809,19,0
5810,15,0
5811,16,0
5812,17,0
5813,18,0
5814,15,0
5815,17,0
5816,18,0
5817,15,0
5818,14,100
5819,5,100
5820,15,100
5821,16,100
5822,19,100
5823,6,0
5824,9,0
5825,17,0
5826,16,0
5827,18,0
5828,15,0
5829,14,100
5830,5,100
5831,15,100
5832,16,100
5833,19,100
5834,9,0
5835,6,0
5836,16,0
5837,17,0
5838,18,0
5839,5,1
5840,11,1
5841,16,1001
5842,2,1001
5843,15,1001
5844,16,1001
5845,4,1000
5846,13,1000
5847,12,0
5848,7,0
5849,16,0
5850,15,0
5851,17,0
5852,16,0
5853,17,0
5854,16,0
5855,18,0
5856,18,0
5857,16,0
5858,17,0
5859,17,0
5860,15,0
5861,16,0
5862,17,0
5863,2,1010
5864,15,1010
5865,16,1010
5866,17,1010
5867,14,0
5868,3,0
5869,16,0
5870,17,0
5871,17,0
5872,16,0
5873,19,1000
5874,15,1000
5875,16,1000
5876,19,1000
5877,15,1000
5878,16,1000
5879,8,0
5880,11,0
5881,15,0
5882,18,0
5883,15,0
5884,17,10
5885,14,11
5886,2,11
5887,17,11
5888,18,11
5889,11,10
5890,5,10
5891,18,10
5892,2,0
5893,14,0
5894,15,0
5895,19,0
5896,15,0
5897,16,0
5898,19,0
5899,14,0
5900,19,0
5901,18,0
5902,14,0
5903,16,0
5904,19,0
5905,15,0
5906,1,100
5907,15,100
5908,17,100
5909,17,100
5910,14,0
5911,2,0
5912,17,0
5913,16,0
5914,19,0
5915,16,0
5916,16,0
5917,2,100
5918,14,100
5919,17,100
5920,18,100
5921,17,100
5922,10,0
5923,7,0
5924,15,0
5925,17,0
5926,16,0
5927,19,0
5928,4,11
5929,12,11
5930,17,11
5931,15,11
5932,6,10
5933,10,10
5934,14,0
5935,5,0
5936,15,0
5937,16,0
5938,18,0
5939,9,100
5940,7,100
5941,19,100
5942,17,100
5943,14,100
5944,16,100
5945,3,0
5946,14,0
5947,17,0
5948,16,0
5949,19,0
5950,15,0
5951,16,0
5952,20,0
5953,14,0
5954,16,0
5955,17,0
5956,17,0
5957,19,0
5958,16,0
5959,16,0
5960,7,1000
5961,8,1000
5962,17,1000
5963,18,1000
5964,17,1000
5965,15,0
5966,17,0
5967,18,0
5968,18,0
5969,14,0
5970,18,0
5971,17,11
5972,16,11
5973,16,11
5974,18,11
5975,12,0
5976,4,0
5977,15,0
5978,20,0
5979,14,0
5980,16,0
5981,17,0
5982,17,0
5983,17,0
5984,16,0
5985,19,0
5986,15,0
5987,19,0
5988,14,0
5989,16,0
5990,19,0
5991,17,0
5992,12,10
5993,2,10
5994,19,10
5995,15,10
